ma,cay,ma1,khoa,loai,vido,tenhc,kinhdo,matinh,tentinh,matinhxa,dansonguoi,trungtamhc,dientichkm2,truocsapnhap,area
1413,1384.1413,2592,16Hạc Thành,phường,19.8028,Hạc Thành,105.789,16,tỉnh Thanh Hóa,16.2592,197142,Trụ sở UBND tỉnh,24.63,"Phường Phú Sơn, Phường Lam Sơn, Phường Ba Đình, Phường Ngọc Trạo, Phường Đông Sơn (thành phố Thanh Hóa), Phường Trường Thi, Phường Điện Biên, Phường Đông Hương, Phường Đông Hải, Phường Đông Vệ, Phường Đông Thọ, Phường An Hưng",22463221.0
1416,1384.1416,2593,16Hàm Rồng,phường,19.8431,Hàm Rồng,105.774,16,tỉnh Thanh Hóa,16.2593,63166,"Trụ sở Phường Nam Ngạn (Đảng ủy, đoàn thể) và Trụ sở Phường Đông Cương (Chính quyền)",20.88,"Phường Thiệu Dương, Phường Đông Cương, Phường Nam Ngạn, Phường Hàm Rồng, Phường Đông Thọ",22688195.0
1424,1384.1424,2594,16Hoằng Hóa,xã,19.8555,Hoằng Hóa,105.858,16,tỉnh Thanh Hóa,16.2594,43831,Trụ sở Cơ quan Huyện ủy và UBND huyện,35.16,"Thị trấn Bút Sơn, Xã Hoằng Đức, Xã Hoằng Đồng, Xã Hoằng Đạo, Xã Hoằng Hà, Xã Hoằng Đạt",35369446.0
2869,2856.2869,2595,30Bình Minh,phường,10.0849,Bình Minh,105.824,30,tỉnh Vĩnh Long,30.2595,34193,đang cập nhật,23.86,"Xã Thuận An, Phường Thành Phước, Phường Cái Vồn",23663979.0
2951,2856.2951,2596,30Tân Lược,xã,10.1609,Tân Lược,105.735,30,tỉnh Vĩnh Long,30.2596,38844,đang cập nhật,56.39,"Xã Tân Thành, Xã Tân An Thạnh, Xã Tân Lược",56864220.0
2920,2856.292,2597,30Mỹ Thuận,xã,10.1249,Mỹ Thuận,105.82,30,tỉnh Vĩnh Long,30.2597,60747,UBND xã Nguyễn Văn Thảnh,210.50,"Xã Thành Trung, Xã Nguyễn Văn Thảnh, Xã Mỹ Thuận",56495311.0
2954,2856.2954,2598,30Tân Quới,xã,10.1072,Tân Quới,105.758,30,tỉnh Vĩnh Long,30.2598,50858,Trụ sở Trung tâm hành chính huyện Bình Tân,45.66,"Xã Tân Bình (huyện Bình Tân), Xã Thành Lợi, Thị trấn Tân Quới",46061440.0
2887,2856.2887,2599,30Đông Thành,phường,10.0365,Đông Thành,105.861,30,tỉnh Vĩnh Long,30.2599,41793,UBND xã Đông Bình,44.35,"Phường Đông Thuận, Xã Đông Bình, Xã Đông Thạnh, Xã Đông Thành",44644500.0
2874,2856.2874,2600,30Cái Vồn,phường,10.0256,Cái Vồn,105.828,30,tỉnh Vĩnh Long,30.26,36031,đang cập nhật,26.52,"Xã Mỹ Hòa (thị xã Bình Minh), Xã Ngãi Tứ, Phường Thành Phước, Phường Cái Vồn",27307423.0
2972,2856.2972,2601,30Trà Ôn,xã,9.96513,Trà Ôn,105.941,30,tỉnh Vĩnh Long,30.2601,37869,Trung tâm hành chính huyện Trà Ôn,42.78,"Xã Tích Thiện, Thị trấn Trà Ôn",43125944.0
2895,2856.2895,2602,30Hòa Bình,xã,10.0384,Hòa Bình,106.061,30,tỉnh Vĩnh Long,30.2602,25794,UBND xã Hòa Bình,26.54,"Xã Xuân Hiệp, Xã Thới Hòa, Xã Hòa Bình",66133473.0
2970,2856.297,2603,30Trà Côn,xã,9.99848,Trà Côn,105.992,30,tỉnh Vĩnh Long,30.2603,45778,UBND xã Trà Côn,59.37,"Xã Nhơn Bình, Xã Trà Côn, Xã Tân Mỹ, Thị trấn Tam Bình",58110851.0
2980,2856.298,2604,30Vĩnh Xuân,xã,9.96117,Vĩnh Xuân,106.028,30,tỉnh Vĩnh Long,30.2604,4237,đang cập nhật,57.79,"Xã Hựu Thành, Xã Thuận Thới, Xã Vĩnh Xuân",58223290.0
1423,1384.1423,2605,16Hoằng Giang,xã,19.9146,Hoằng Giang,105.774,16,tỉnh Thanh Hóa,16.2605,32533,Trụ sở UBND xã Hoằng Giang mới và trụ sở UBND xã Hoằng Giang cũ,30.53,"Xã Hoằng Xuân, Xã Hoằng Quỳ, Xã Hoằng Hợp, Xã Hoằng Giang",30489577.0
2913,2856.2913,2606,30Lục Sĩ Thành,xã,9.95372,Lục Sĩ Thành,105.901,30,tỉnh Vĩnh Long,30.2606,đang cập nhật,đang cập nhật,43.92,"Xã Phú Thành, Xã Lục Sĩ Thành",44248932.0
1388,1384.1388,2607,16Bát Mọt,xã,20.014,Bát Mọt,105.018,16,tỉnh Thanh Hóa,16.2607,4174,Xã Bát Mọt,205.72,Không sáp nhập,207684690.0
1545,1384.1545,2608,16Yên Nhân,xã,20.0082,Yên Nhân,105.134,16,tỉnh Thanh Hóa,16.2608,5674,Xã Yên Nhân,188.69,Không sáp nhập,190285511.0
1537,1384.1537,2609,16Xuân Chinh,xã,19.7795,Xuân Chinh,105.196,16,tỉnh Thanh Hóa,16.2609,7588,Xã Xuân Chinh,172.48,"Xã Xuân Lẹ, Xã Xuân Chinh",173840198.0
1534,1384.1534,2610,16Vạn Xuân,xã,19.8749,Vạn Xuân,105.232,16,tỉnh Thanh Hóa,16.261,6125,Xã Vạn Xuân,139.49,Không sáp nhập,140275710.0
1438,1384.1438,2611,16Luận Thành,xã,19.8287,Luận Thành,105.384,16,tỉnh Thanh Hóa,16.2611,1609,Xã Luận Thành,73.48,"Xã Xuân Cao, Xã Luận Thành, Xã Luận Khê",71077213.0
1515,1384.1515,2612,16Thường Xuân,xã,19.9027,Thường Xuân,105.318,16,tỉnh Thanh Hóa,16.2612,3349,Huyện Thường Xuân,83.27,"Thị trấn Thường Xuân, Xã Thọ Thanh, Xã Ngọc Phụng, Xã Xuân Dương",83662151.0
1495,1384.1495,2613,16Thắng Lộc,xã,19.7641,Thắng Lộc,105.31,16,tỉnh Thanh Hóa,16.2613,8893,Xuân Lộc,73.75,"Xã Xuân Lộc (huyện Thường Xuân), Xã Xuân Thắng",75035738.0
1488,1384.1488,2614,16Tân Thành,xã,19.7836,Tân Thành,105.365,16,tỉnh Thanh Hóa,16.2614,1278,Xã Tân Thành,90.38,"Xã Tân Thành, Xã Luận Khê",93680923.0
1439,1384.1439,2615,16Lương Sơn,xã,19.968,Lương Sơn,105.253,16,tỉnh Thanh Hóa,16.2615,9573,Xã Lương Sơn,79.91,Không sáp nhập,81215424.0
1527,1384.1527,2616,16Trường Lâm,xã,19.3499,Trường Lâm,105.686,16,tỉnh Thanh Hóa,16.2616,21582,Trụ sở xã Trường Lâm,68.16,"Xã Tân Trường, Xã Trường Lâm",69245348.0
1427,1384.1427,2617,16Hoằng Sơn,xã,19.88,Hoằng Sơn,105.839,16,tỉnh Thanh Hóa,16.2617,27567,Trụ sở xã Hoằng Xuyên và xã Hoằng Cát,21.90,"Xã Hoằng Trinh, Xã Hoằng Xuyên, Xã Hoằng Cát, Xã Hoằng Sơn",21926325.0
1422,1384.1422,2618,16Hoằng Châu,xã,19.8049,Hoằng Châu,105.887,16,tỉnh Thanh Hóa,16.2618,33857,Trụ sở xã Hoằng Phong và xã Hoằng Lưu,33.31,"Xã Hoằng Thắng, Xã Hoằng Phong, Xã Hoằng Lưu, Xã Hoằng Châu",33553440.0
1459,1384.1459,2619,16Nguyệt Viên,phường,19.8305,Nguyệt Viên,105.815,16,tỉnh Thanh Hóa,16.2619,"34,399","Trụ sở Phường Long Anh (Đảng ủy, đoàn thể) và Trụ sở Phường Hoằng Quang (Chính quyền)",22.30,"Phường Tào Xuyên, Phường Long Anh, Phường Hoằng Quang, Phường Hoằng Đại",22458147.0
1425,1384.1425,2620,16Hoằng Lộc,xã,19.8075,Hoằng Lộc,105.852,16,tỉnh Thanh Hóa,16.262,36277,Trụ sở xã Hoằng Thành và xã Hoằng Lộc,20.57,"Xã Hoằng Thịnh, Xã Hoằng Thái, Xã Hoằng Thành, Xã Hoằng Trạch, Xã Hoằng Tân, Xã Hoằng Lộc",20815108.0
1429,1384.1429,2621,16Hoằng Tiến,xã,19.8679,Hoằng Tiến,105.926,16,tỉnh Thanh Hóa,16.2621,29687,Trụ sở xã Hoằng Tiến và xã Hoằng Hải,23.79,"Xã Hoằng Yến, Xã Hoằng Hải, Xã Hoằng Trường, Xã Hoằng Tiến",23315974.0
1428,1384.1428,2622,16Hoằng Thanh,xã,19.8244,Hoằng Thanh,105.914,16,tỉnh Thanh Hóa,16.2622,38386,Trụ sở xã Hoằng Đông và xã Hoằng Thanh,23.24,"Xã Hoằng Đông, Xã Hoằng Ngọc, Xã Hoằng Phụ, Xã Hoằng Thanh",21934773.0
1486,1384.1486,2623,16Tân Dân,phường,19.5363,Tân Dân,105.782,16,tỉnh Thanh Hóa,16.2623,22095,Trụ sở phường Tân Dân,24.59,"Phường Hải An, Phường Tân Dân, Xã Ngọc Lĩnh",24475956.0
1456,1384.1456,2624,16Ngọc Sơn,phường,19.5802,Ngọc Sơn,105.781,16,tỉnh Thanh Hóa,16.2624,47911,Trụ sở phường Hải Ninh,38.16,"Xã Thanh Sơn (thị xã Nghi Sơn), Xã Thanh Thủy, Phường Hải Châu, Phường Hải Ninh",36374853.0
1529,1384.1529,2625,16Tượng Lĩnh,xã,19.5656,Tượng Lĩnh,105.711,16,tỉnh Thanh Hóa,16.2625,18025,Trụ sở xã Tượng Lĩnh,33.23,"Xã Tượng Sơn, Xã Tượng Văn, Xã Tượng Lĩnh",33298828.0
1494,1384.1494,2626,16Thăng Bình,xã,19.5907,Thăng Bình,105.658,16,tỉnh Thanh Hóa,16.2626,28864,Trụ sở xã Thăng Long,34.73,"Xã Thăng Long, Xã Thăng Thọ, Xã Thăng Bình",35046353.0
1426,1384.1426,2627,16Hoằng Phú,xã,19.9059,Hoằng Phú,105.805,16,tỉnh Thanh Hóa,16.2627,23006,Trụ sở xã Hoằng Kim và xã Hoằng Phú,15.50,"Xã Hoằng Quý, Xã Hoằng Kim, Xã Hoằng Trung, Xã Hoằng Phú",15556339.0
1543,1384.1543,2628,16Yên Định,xã,19.9703,Yên Định,105.638,16,tỉnh Thanh Hóa,16.2628,38596,Trụ sở huyện Yên Định,29.42,"Thị trấn Quán Lào, Xã Định Liên, Xã Định Long, Xã Định Tăng",29689600.0
1550,1384.155,2629,16Yên Trường,xã,20.0146,Yên Trường,105.589,16,tỉnh Thanh Hóa,16.2629,29314,Trụ sở xã Yên Trường,26.95,"Xã Yên Trung, Xã Yên Phong, Xã Yên Thái, Xã Yên Trường",27152430.0
1546,1384.1546,2630,16Yên Ninh,xã,19.9798,Yên Ninh,105.589,16,tỉnh Thanh Hóa,16.263,23569,Trụ sở xã Yên Ninh,24.67,"Xã Yên Hùng, Xã Yên Thịnh, Xã Yên Ninh",24829393.0
1547,1384.1547,2631,16Yên Phú,xã,20.0208,Yên Phú,105.519,16,tỉnh Thanh Hóa,16.2631,188,Trụ sở xã Yên Phú,42.61,"Thị trấn Thống Nhất, Xã Yên Tâm, Xã Yên Phú",43104929.0
1389,1384.1389,2632,16Biện Thượng,xã,20.0184,Biện Thượng,105.722,16,tỉnh Thanh Hóa,16.2632,31917,"Trụ sở xã Vĩnh Minh (đảng ủy, đoàn thể); Trụ sở xã Minh Tân (chính quyền)",65.40,"Xã Vĩnh Hùng, Xã Minh Tân, Xã Vĩnh Thịnh, Xã Vĩnh An",65479328.0
1518,1384.1518,2633,16Tống Sơn,xã,20.0144,Tống Sơn,105.786,16,tỉnh Thanh Hóa,16.2633,28733,Trụ sở thị trấn Hà Lĩnh và trụ sở xã Hà Tân,69.36,"Thị trấn Hà Lĩnh, Xã Hà Tiến, Xã Hà Tân, Xã Hà Sơn",70218448.0
1402,1384.1402,2634,16Định Hòa,xã,19.9583,Định Hòa,105.678,16,tỉnh Thanh Hóa,16.2634,28413,Trụ sở xã Định Hòa,37.71,"Xã Định Bình, Xã Định Công, Xã Định Thành, Xã Định Hòa, Xã Thiệu Long",36624052.0
1403,1384.1403,2635,16Định Tân,xã,19.9881,Định Tân,105.689,16,tỉnh Thanh Hóa,16.2635,28406,Trụ sở xã Định Tân,30.67,"Xã Định Hải (huyện Yên Định), Xã Định Hưng, Xã Định Tiến, Xã Định Tân",30945512.0
1417,1384.1417,2636,16Hậu Lộc,xã,19.9162,Hậu Lộc,105.873,16,tỉnh Thanh Hóa,16.2636,33315,Trụ sở huyện Hậu Lộc,24.92,"Thị trấn Hậu Lộc, Xã Thuần Lộc, Xã Mỹ Lộc, Xã Lộc Sơn",25132378.0
1412,1384.1412,2637,16Hà Trung,xã,19.9916,Hà Trung,105.837,16,tỉnh Thanh Hóa,16.2637,30151,Trụ sở Huyện ủy và trụ sở HĐND và UBND huyện Hà Trung,34.14,"Xã Hà Đông, Xã Hà Ngọc, Xã Yến Sơn, Thị trấn Hà Trung, Xã Hà Bình",31727316.0
1437,1384.1437,2638,16Lĩnh Toại,xã,20.0041,Lĩnh Toại,105.896,16,tỉnh Thanh Hóa,16.2638,24888,Trụ sở xã Lĩnh Toại và trụ sở xã Hà Hải,30.48,"Xã Hà Hải, Xã Hà Châu, Xã Thái Lai, Xã Lĩnh Toại",30591286.0
1407,1384.1407,2639,16Đông Thành,xã,19.9655,Đông Thành,105.872,16,tỉnh Thanh Hóa,16.2639,30307,Trụ sở xã Cầu Lộc,26.38,"Xã Đồng Lộc, Xã Thành Lộc, Xã Cầu Lộc, Xã Tuy Lộc",26650069.0
1519,1384.1519,2640,16Triệu Lộc,xã,19.9451,Triệu Lộc,105.822,16,tỉnh Thanh Hóa,16.264,26386,Trụ sở xã Triệu Lộc,29.27,"Xã Đại Lộc, Xã Tiến Lộc, Xã Triệu Lộc",29582619.0
1420,1384.142,2641,16Hoa Lộc,xã,19.9203,Hoa Lộc,105.916,16,tỉnh Thanh Hóa,16.2641,41417,Trụ sở xã Hoa Lộc,34.69,"Xã Xuân Lộc (huyện Hậu Lộc), Xã Liên Lộc, Xã Quang Lộc, Xã Phú Lộc, Xã Hòa Lộc, Xã Hoa Lộc",35019843.0
1531,1384.1531,2642,16Vạn Lộc,xã,19.9488,Vạn Lộc,105.969,16,tỉnh Thanh Hóa,16.2642,70587,Trụ sở xã Minh Lộc,28.40,"Xã Minh Lộc, Xã Hải Lộc, Xã Hưng Lộc, Xã Ngư Lộc, Xã Đa Lộc",25930047.0
1452,1384.1452,2643,16Nga Thắng,xã,19.9836,Nga Thắng,105.941,16,tỉnh Thanh Hóa,16.2643,26542,Trụ sở xã Nga Phượng,27.52,"Xã Nga Văn, Xã Nga Phượng, Xã Nga Thạch, Xã Nga Thắng",27949514.0
1451,1384.1451,2644,16Nga Sơn,xã,19.9881,Nga Sơn,105.98,16,tỉnh Thanh Hóa,16.2644,47176,Trụ sở huyện Nga Sơn,27.14,"Thị trấn Nga Sơn, Xã Nga Yên, Xã Nga Thanh, Xã Nga Hiệp, Xã Nga Thủy",27458700.0
1489,1384.1489,2645,16Tân Tiến,xã,19.9834,Tân Tiến,106.009,16,tỉnh Thanh Hóa,16.2645,21529,Trụ sở xã Nga Tiến,28.54,"Xã Nga Tiến, Xã Nga Tân, Xã Nga Thái",22118218.0
1419,1384.1419,2646,16Hồ Vương,xã,20.0213,Hồ Vương,106.001,16,tỉnh Thanh Hóa,16.2646,27063,Trụ sở xã Nga Hải,19.28,"Xã Nga Hải, Xã Nga Thành, Xã Nga Giáp, Xã Nga Liên",19256306.0
1434,1384.1434,2647,16Kim Tân,xã,20.1267,Kim Tân,105.671,16,tỉnh Thanh Hóa,16.2647,4078,Huyện Thạch Thành,61.61,"Thị trấn Kim Tân, Xã Thành Hưng, Xã Thành Thọ, Xã Thạch Định, Xã Thành Trực, Xã Thành Tiến",61962526.0
1530,1384.153,2648,16Vân Du,xã,20.1704,Vân Du,105.723,16,tỉnh Thanh Hóa,16.2648,24146,Thị trấn Vân Du,88.53,"Thị trấn Vân Du, Xã Thành Công, Xã Thành Tân",89450354.0
1491,1384.1491,2649,16Thạch Bình,xã,20.1878,Thạch Bình,105.591,16,tỉnh Thanh Hóa,16.2649,39553,Xã Thạch Bình,90.47,"Xã Thạch Sơn, Xã Thạch Long, Xã Thạch Cẩm, Xã Thạch Bình",90809913.0
1500,1384.15,2650,16Thành Vinh,xã,20.2566,Thành Vinh,105.61,16,tỉnh Thanh Hóa,16.265,27008,Xã Thành Vinh,115.47,"Xã Thành Minh, Xã Thành Mỹ, Xã Thành Yên, Xã Thành Vinh",116232263.0
1457,1384.1457,2651,16Ngọc Trạo,xã,20.091,Ngọc Trạo,105.733,16,tỉnh Thanh Hóa,16.2651,23475,Xã Thành An,79.62,"Xã Thành An, Xã Thành Long, Xã Thành Tâm, Xã Ngọc Trạo",80274134.0
1535,1384.1535,2652,16Vĩnh Lộc,xã,20.0522,Vĩnh Lộc,105.64,16,tỉnh Thanh Hóa,16.2652,40344,"Trụ sở Huyện ủy (đảng ủy, đoàn thể) Trụ sở HĐND - UBND Vĩnh Lộc (chính quyền).",56.94,"Thị trấn Vĩnh Lộc, Xã Ninh Khang, Xã Vĩnh Phúc, Xã Vĩnh Hưng, Xã Vĩnh Hòa",57282350.0
1490,1384.149,2653,16Tây Đô,xã,20.0887,Tây Đô,105.596,16,tỉnh Thanh Hóa,16.2653,2744,"Trụ sở xã Vĩnh Tiến (đảng ủy, đoàn thể); Trụ sở xã Vĩnh Long (chính quyền)",35.36,"Xã Vĩnh Quang, Xã Vĩnh Yên, Xã Vĩnh Tiến, Xã Vĩnh Long",35643674.0
1477,1384.1477,2654,16Quý Lộc,xã,20.0657,Quý Lộc,105.527,16,tỉnh Thanh Hóa,16.2654,28549,Trụ sở thị trấn Quý Lộc,38.01,"Xã Yên Thọ (huyện Yên Định), Thị trấn Yên Lâm, Thị trấn Quý Lộc",38053778.0
1450,1384.145,2655,16Nga An,xã,20.0465,Nga An,106.036,16,tỉnh Thanh Hóa,16.2655,2495,Trụ sở xã Nga An,28.10,"Xã Nga Điền, Xã Nga Phú, Xã Nga An",28536604.0
1390,1384.139,2656,16Bỉm Sơn,phường,20.074,Bỉm Sơn,105.912,16,tỉnh Thanh Hóa,16.2656,45997,Trụ sở thị xã Bỉm Sơn,51.84,"Phường Đông Sơn, Phường Lam Sơn, Phường Ba Đình (thị xã Bỉm Sơn), Xã Hà Vinh",52136057.0
1493,1384.1493,2657,16Thạch Quảng,xã,20.3277,Thạch Quảng,105.49,16,tỉnh Thanh Hóa,16.2657,15766,Xã Thạch Quảng,123.54,"Xã Thạch Lâm, Xã Thạch Tượng, Xã Thạch Quảng",124047648.0
1411,1384.1411,2658,16Hà Long,xã,20.1011,Hà Long,105.814,16,tỉnh Thanh Hóa,16.2658,23247,Trụ sở thị trấn Hà Long và trụ sở xã Hà Giang,65.43,"Thị trấn Hà Long, Xã Hà Bắc, Xã Hà Giang",65941134.0
1430,1384.143,2659,16Hoạt Giang,xã,20.0367,Hoạt Giang,105.86,16,tỉnh Thanh Hóa,16.2659,21561,Trụ sở xã Yên Dương và trụ sở xã Hà Bình,27.34,"Xã Yên Dương, Xã Hoạt Giang, Thị trấn Hà Trung, Xã Hà Bình",29692585.0
1386,1384.1386,2660,16Ba Đình,xã,20.0327,Ba Đình,105.954,16,tỉnh Thanh Hóa,16.266,20696,Trụ sở xã Nga Trường,27.22,"Xã Nga Vịnh, Xã Nga Trường, Xã Nga Thiện, Xã Ba Đình",27409008.0
1394,1384.1394,2661,16Cẩm Thủy,xã,20.2084,Cẩm Thủy,105.498,16,tỉnh Thanh Hóa,16.2661,30525,Huyện Cẩm Thủy,64.42,"Thị trấn Phong Sơn, Xã Cẩm Ngọc",64704549.0
1395,1384.1395,2662,16Cẩm Tú,xã,20.2781,Cẩm Tú,105.441,16,tỉnh Thanh Hóa,16.2662,26049,Xã Cẩm Giang,98.09,"Xã Cẩm Quý, Xã Cẩm Giang, Xã Cẩm Lương, Xã Cẩm Tú",99310161.0
1396,1384.1396,2663,16Cẩm Vân,xã,20.1347,Cẩm Vân,105.484,16,tỉnh Thanh Hóa,16.2663,22794,Xã Cẩm Tâm,88.71,"Xã Cẩm Tâm, Xã Cẩm Châu, Xã Cẩm Yên, Xã Cẩm Vân",91636606.0
1392,1384.1392,2664,16Cẩm Tân,xã,20.1551,Cẩm Tân,105.558,16,tỉnh Thanh Hóa,16.2664,21084,Xã Cẩm Tân,66.63,"Xã Cẩm Long, Xã Cẩm Phú, Xã Cẩm Tân",65317186.0
1387,1384.1387,2665,16Bá Thước,xã,20.3797,Bá Thước,105.229,16,tỉnh Thanh Hóa,16.2665,21442,Huyện Bá Thước,106.10,"Thị trấn Cành Nàng, Xã Ban Công, Xã Hạ Trung",106839819.0
1401,1384.1401,2666,16Điền Quang,xã,20.2472,Điền Quang,105.275,16,tỉnh Thanh Hóa,16.2666,16611,Xã Điền Quang,103.67,"Xã Điền Thượng, Xã Điền Hạ, Xã Điền Quang",104144977.0
1502,1384.1502,2667,16Thiết Ống,xã,20.2874,Thiết Ống,105.188,16,tỉnh Thanh Hóa,16.2667,13227,Xã Thiết Ống,94.32,"Xã Thiết Kế, Xã Thiết Ống",95472237.0
1400,1384.14,2668,16Điền Lư,xã,20.291,Điền Lư,105.315,16,tỉnh Thanh Hóa,16.2668,21015,Xã Điền Lư,66.54,"Xã Ái Thượng, Xã Điền Trung, Xã Điền Lư",66786998.0
1466,1384.1466,2669,16Pù Luông,xã,20.4587,Pù Luông,105.137,16,tỉnh Thanh Hóa,16.2669,9573,Xã Lũng Niêm,81.71,"Xã Thành Sơn (huyện Bá Thước), Xã Lũng Niêm, Xã Thành Lâm",82302506.0
1478,1384.1478,2670,16Quý Lương,xã,20.3455,Quý Lương,105.357,16,tỉnh Thanh Hóa,16.267,15125,Xã Lương Trung,133.44,"Xã Lương Nội, Xã Lương Trung, Xã Lương Ngoại",134457317.0
1397,1384.1397,2671,16Cổ Lũng,xã,20.4865,Cổ Lũng,105.185,16,tỉnh Thanh Hóa,16.2671,9726,Xã Lũng Cao,127.05,"Xã Lũng Cao, Xã Cổ Lũng",127666926.0
1532,1384.1532,2672,16Văn Nho,xã,20.266,Văn Nho,105.128,16,tỉnh Thanh Hóa,16.2672,10112,Xã Kỳ Tân,64.77,"Xã Kỳ Tân, Xã Văn Nho",65781209.0
1393,1384.1393,2673,16Cẩm Thạch,xã,20.206,Cẩm Thạch,105.384,16,tỉnh Thanh Hóa,16.2673,31878,Xã Cẩm Thạch,106.64,"Xã Cẩm Thành, Xã Cẩm Liên, Xã Cẩm Bình, Xã Cẩm Thạch",107920332.0
1541,1384.1541,2674,16Xuân Thái,xã,19.5444,Xuân Thái,105.514,16,tỉnh Thanh Hóa,16.2674,4418,Xã Xuân Thái,120.71,Không sáp nhập,130665394.0
1497,1384.1497,2675,16Thanh Kỳ,xã,19.4442,Thanh Kỳ,105.596,16,tỉnh Thanh Hóa,16.2675,12531,Xa Thanh Tân,145.26,"Xã Thanh Kỳ, Xã Thanh Tân",145811006.0
1487,1384.1487,2676,16Tân Ninh,xã,19.7543,Tân Ninh,105.609,16,tỉnh Thanh Hóa,16.2676,27427,Thị trấn Nưa,53.63,"Thị trấn Nưa, Xã Thái Hòa, Xã Vân Sơn",53844141.0
1409,1384.1409,2677,16Đồng Tiến,xã,19.768,Đồng Tiến,105.679,16,tỉnh Thanh Hóa,16.2677,22945,Xã Đồng Tiến,19.96,"Xã Đồng Lợi, Xã Đồng Thắng, Xã Đồng Tiến",20149336.0
1441,1384.1441,2678,16Mậu Lâm,xã,19.6851,Mậu Lâm,105.598,16,tỉnh Thanh Hóa,16.2678,18911,Xã Phú Nhuận,64.27,"Xã Phú Nhuận, Xã Mậu Lâm",65114344.0
1461,1384.1461,2679,16Như Thanh,xã,19.6563,Như Thanh,105.542,16,tỉnh Thanh Hóa,16.2679,26231,Huyện Như Thanh,84.07,"Thị trấn Bến Sung, Xã Xuân Khang, Xã Hải Long, Xã Yên Thọ (huyện Như Thanh)",83569316.0
1538,1384.1538,2680,16Xuân Du,xã,19.7673,Xuân Du,105.481,16,tỉnh Thanh Hóa,16.268,22331,Xã Xuân Du,92.49,"Xã Cán Khê, Xã Phượng Nghi, Xã Xuân Du",93485502.0
1505,1384.1505,2681,16Thiệu Tiến,xã,19.9258,Thiệu Tiến,105.625,16,tỉnh Thanh Hóa,16.2681,25383,Trụ sở xã Thiệu Vũ,23.68,"Xã Thiệu Ngọc, Xã Thiệu Vũ, Xã Thiệu Thành, Xã Thiệu Tiến",23863269.0
1480,1384.148,2682,16Sao Vàng,xã,19.8762,Sao Vàng,105.45,16,tỉnh Thanh Hóa,16.2682,44643,Thị trấn Sao Vàng,89.27,"Thị trấn Sao Vàng, Xã Thọ Lâm, Xã Xuân Phú, Xã Xuân Sinh",89541577.0
1511,1384.1511,2683,16Thọ Ngọc,xã,19.8539,Thọ Ngọc,105.52,16,tỉnh Thanh Hóa,16.2683,24322,Xã Thọ Cường,27.22,"Xã Thọ Tiến, Xã Xuân Thọ, Xã Thọ Cường, Xã Thọ Ngọc",27470285.0
1512,1384.1512,2684,16Thọ Phú,xã,19.8594,Thọ Phú,105.567,16,tỉnh Thanh Hóa,16.2684,40004,Xã Thọ Thế,35.12,"Xã Xuân Lộc (huyện Triệu Sơn), Xã Thọ Dân, Xã Thọ Thế, Xã Thọ Tân, Xã Thọ Phú",35407933.0
1513,1384.1513,2685,16Thọ Xuân,xã,19.9293,Thọ Xuân,105.512,16,tỉnh Thanh Hóa,16.2685,34346,Trụ sở huyện Thọ Xuân,27.40,"Thị trấn Thọ Xuân, Xã Xuân Hồng, Xã Xuân Trường, Xã Xuân Giang",27784855.0
1539,1384.1539,2686,16Xuân Hòa,xã,19.9289,Xuân Hòa,105.48,16,tỉnh Thanh Hóa,16.2686,26655,Xã Xuân Hòa,28.34,"Xã Xuân Hòa (huyện Thọ Xuân), Xã Thọ Hải, Xã Thọ Diên, Xã Xuân Hưng",28419855.0
1542,1384.1542,2687,16Xuân Tín,xã,19.9877,Xuân Tín,105.492,16,tỉnh Thanh Hóa,16.2687,26531,Xã Xuân Tín,31.93,"Xã Phú Xuân (huyện Thọ Xuân), Xã Quảng Phú, Xã Xuân Tín",32259183.0
1432,1384.1432,2688,16Hợp Tiến,xã,19.7999,Hợp Tiến,105.545,16,tỉnh Thanh Hóa,16.2688,33086,Xã Hợp Thành,43.11,"Xã Hợp Lý, Xã Hợp Thắng, Xã Hợp Thành, Xã Triệu Thành, Xã Hợp Tiến",43528718.0
1385,1384.1385,2689,16An Nông,xã,19.7943,An Nông,105.637,16,tỉnh Thanh Hóa,16.2689,"28,717",Xã Nông Trường,22.79,"Xã Tiến Nông, Xã Khuyến Nông, Xã Nông Trường, Xã An Nông",22760932.0
1520,1384.152,2690,16Triệu Sơn,xã,19.8337,Triệu Sơn,105.617,16,tỉnh Thanh Hóa,16.269,54445,Huyện Triệu Sơn,41.09,"Thị trấn Triệu Sơn, Xã Minh Sơn (huyện Triệu Sơn), Xã Dân Lực, Xã Dân Lý, Xã Dân Quyền",41518976.0
1507,1384.1507,2691,16Thiệu Trung,xã,19.8643,Thiệu Trung,105.667,16,tỉnh Thanh Hóa,16.2691,32152,Trụ sở xã Thiệu Lý,21.82,"Xã Thiệu Vận, Xã Thiệu Lý, Xã Thiệu Viên, Xã Thiệu Trung, Thị trấn Thiệu Hóa",22086819.0
